ID,city,NO,VMDPP,VMKMT,VMOTHER,VCDPP,VCKMT,VCOTHER,VP
E1,E,1,25,188,0,4,78,129,0
E2,E,2,42,158,2,8,80,113,0
E3,E,3,15,214,2,2,120,109,0
E4,E,4,18,165,3,3,102,79,0
E5,E,5,69,574,3,18,307,321,0
E6,E,6,65,452,7,31,308,181,0
E7,E,7,36,442,5,8,169,298,0
E8,E,8,34,326,1,7,212,142,0
E9,E,9,31,586,5,6,9,604,0
E10,E,10,56,442,2,43,14,439,0
E11,E,11,61,456,3,10,12,495,0
E12,E,12,147,267,2,113,13,291,0
E13,E,13,101,153,6,84,78,98,1
E14,E,14,166,462,13,174,155,300,0
E15,E,15,154,329,4,162,182,140,0
E16,E,16,413,662,17,476,323,269,0
E17,E,17,277,260,6,302,120,112,1
E18,E,18,206,256,7,190,140,131,1
E19,E,19,166,217,12,127,48,220,1
E20,E,20,245,289,16,173,69,303,1
E21,E,21,203,227,5,122,48,253,1
E22,E,22,275,293,6,191,72,306,1
E23,E,23,295,320,10,332,110,173,1
E24,E,24,364,469,18,388,104,355,1
E25,E,25,265,294,11,286,92,186,1
E26,E,26,293,382,7,275,197,202,1
E27,E,27,300,257,10,300,74,191,1
E28,E,28,298,600,15,340,271,288,1
E29,E,29,249,339,4,290,156,141,0
E30,E,30,419,490,17,402,131,378,1
E31,E,31,109,124,4,149,26,56,1
E32,E,32,234,231,11,245,94,135,1
E33,E,33,272,277,13,368,133,55,1
E34,E,34,425,394,13,493,225,107,1
E35,E,35,208,460,14,269,143,264,1
E36,E,36,164,179,4,167,95,75,0
E37,E,37,427,694,16,494,320,319,1
E38,E,38,408,682,12,475,311,306,1
E39,E,39,364,274,10,378,169,96,1
E40,E,40,149,463,4,159,99,343,0
E41,E,41,425,475,13,576,122,218,1
E42,E,42,299,403,16,429,168,116,1
E43,E,43,267,249,6,332,128,59,0
E44,E,44,295,373,8,297,283,91,1
E45,E,45,145,180,5,152,111,60,1
E46,E,46,121,193,7,130,92,94,1
E47,E,47,155,226,15,178,115,99,1
E48,E,48,322,471,16,359,282,159,1
E49,E,49,407,572,7,495,293,190,1
E50,E,50,562,697,20,406,414,456,1
E51,E,51,199,258,4,160,157,131,1
E52,E,52,316,334,6,197,266,187,1
E53,E,53,134,222,5,47,69,247,1
E54,E,54,155,188,7,165,115,67,1
E55,E,55,236,292,9,334,135,66,1
E56,E,56,253,196,6,271,109,63,1
E57,E,57,260,143,6,282,67,56,1
E58,E,58,157,134,2,54,43,190,1
E59,E,59,227,315,19,246,103,209,1
E60,E,60,320,437,11,268,225,263,1
E61,E,61,344,444,11,247,198,351,1
E62,E,62,301,509,12,303,305,207,1
E63,E,63,369,563,11,356,334,244,1
E64,E,64,270,402,6,289,202,182,1
E65,E,65,240,244,5,218,128,139,1
E66,E,66,321,385,8,381,181,143,1
E67,E,67,194,298,6,243,159,89,1
E68,E,68,351,492,14,389,273,179,1
E69,E,69,55,218,3,99,94,75,1
E70,E,70,321,321,9,363,180,99,1
E71,E,71,113,248,3,138,160,64,1
E72,E,72,491,337,12,489,147,195,1
E73,E,73,291,290,4,337,138,106,0
E74,E,74,385,322,10,410,191,97,1
E75,E,75,485,393,20,532,232,125,0
E76,E,76,71,51,4,104,21,5,1
E77,E,77,285,407,8,264,207,228,1
E78,E,78,385,365,13,364,145,250,1
E79,E,79,322,459,10,311,213,255,1
E80,E,80,320,362,11,336,183,177,1
E81,E,81,218,266,6,207,135,135,1
E82,E,82,335,363,6,380,151,167,1
E83,E,83,368,426,11,384,225,194,1
E84,E,84,365,406,18,393,213,182,1
E85,E,85,349,401,8,372,187,190,1
E86,E,86,421,414,8,383,195,258,1
E87,E,87,73,139,4,32,19,170,1
E88,E,88,209,251,9,199,133,137,1
E89,E,89,462,482,17,400,228,325,1
E90,E,90,377,193,11,372,75,120,1
E91,E,91,503,433,21,524,217,205,1
E92,E,92,331,262,9,288,100,206,1
E93,E,93,525,506,7,512,262,252,1
E94,E,94,170,290,6,158,152,148,1
E95,E,95,356,495,12,324,91,442,1
E96,E,96,391,596,14,382,82,519,1
E97,E,97,240,433,7,203,86,381,1
E98,E,98,329,661,8,287,121,573,1
E99,E,99,361,539,10,243,76,579,1
E100,E,100,321,584,6,213,69,612,0
E101,E,101,220,500,3,164,63,499,1
E102,E,102,258,520,8,195,69,518,0
E103,E,103,321,721,14,243,81,718,0
E104,E,104,273,515,9,176,63,550,0
E105,E,105,283,477,11,269,58,438,1
E106,E,106,434,579,9,274,45,686,1
E107,E,107,311,426,10,230,66,440,0
E108,E,108,186,322,10,189,58,262,0
E109,E,109,251,332,7,244,32,308,0
E110,E,110,432,537,3,329,68,573,1
E111,E,111,378,493,15,273,68,537,1
E112,E,112,286,354,9,224,56,360,1
E113,E,113,260,588,9,232,83,540,1
E114,E,114,365,525,18,332,68,504,0
E115,E,115,370,723,16,305,126,669,1
E116,E,116,293,447,4,233,71,434,1
E117,E,117,259,499,4,212,116,420,1
E118,E,118,292,407,14,213,56,430,1
E119,E,119,245,350,15,167,44,389,1
E120,E,120,245,411,9,239,80,341,1
E121,E,121,281,376,9,191,41,425,0
E122,E,122,366,674,16,327,134,585,0
E123,E,123,254,426,6,185,50,446,1
E124,E,124,277,390,11,218,43,403,1
E125,E,125,225,354,8,177,48,355,1
E126,E,126,183,224,7,148,27,239,1
E127,E,127,23,408,2,7,188,232,1
E128,E,128,39,297,1,3,80,251,1
E129,E,129,45,576,4,12,366,242,1
E130,E,130,419,263,13,323,91,51,1
E131,E,131,314,269,12,273,88,50,1
E132,E,132,576,636,20,478,242,90,1
E133,E,133,424,408,6,414,160,49,1
E134,E,134,464,445,14,428,173,77,0
E135,E,135,437,407,18,415,126,74,0
E136,E,136,588,594,11,510,239,89,0
E137,E,137,298,300,13,266,109,37,1
E138,E,138,443,481,9,347,150,86,1
E139,E,139,421,313,15,358,152,40,1
E140,E,140,319,315,10,296,118,37,1
E141,E,141,389,349,12,341,125,42,1
E142,E,142,414,327,7,383,127,54,1
E143,E,143,505,430,14,456,153,71,1
E144,E,144,583,520,16,501,167,122,1
E145,E,145,389,409,10,340,141,37,1
E146,E,146,310,305,11,289,97,43,1
E147,E,147,524,341,21,447,119,50,1
E148,E,148,427,519,20,402,226,43,1
E149,E,149,446,475,11,385,197,48,1
E150,E,150,519,556,16,460,247,95,1
E151,E,151,432,398,12,406,128,64,1
E152,E,152,411,293,9,430,66,37,1
E153,E,153,313,259,14,349,72,30,1
E154,E,154,372,390,24,411,85,66,1
E155,E,155,395,429,19,451,123,77,1
E156,E,156,529,406,22,523,89,84,1
E157,E,157,492,417,12,524,106,84,1
E158,E,158,389,519,21,333,115,98,1
E159,E,159,384,480,14,371,118,81,1
E160,E,160,343,459,21,349,119,77,1
E161,E,161,320,391,23,273,36,51,1
E162,E,162,298,304,9,269,54,48,1
E163,E,163,326,296,18,271,55,65,1
E164,E,164,306,412,8,231,90,101,1
E165,E,165,298,412,7,238,90,102,1
E166,E,166,386,269,11,323,79,56,1
E167,E,167,305,271,11,282,44,44,1
E168,E,168,492,354,22,465,85,71,1
E169,E,169,356,317,12,381,78,52,1
E170,E,170,389,356,9,390,74,65,1
E171,E,171,394,363,15,383,78,60,1
E172,E,172,294,251,10,260,55,31,1
E173,E,173,295,529,14,327,157,86,1
E174,E,174,384,558,14,384,158,88,1
E175,E,175,329,376,12,243,63,65,1
E176,E,176,379,365,17,278,57,63,1
E177,E,177,308,411,11,246,104,100,1
E178,E,178,416,445,14,282,71,76,0
E179,E,179,466,465,35,332,72,86,1
E180,E,180,416,373,17,473,72,64,1
E181,E,181,483,448,17,382,77,91,1
E182,E,182,364,485,16,398,93,99,1
E183,E,183,408,436,15,403,95,94,1
E184,E,184,316,366,20,301,87,65,1
E185,E,185,316,433,21,316,78,86,1
E186,E,186,315,403,17,301,79,89,1
E187,E,187,257,458,13,226,105,81,1
E188,E,188,321,463,17,264,109,107,1
E189,E,189,331,356,14,263,50,60,1
E190,E,190,283,339,23,270,56,43,1
E191,E,191,341,385,18,308,68,69,1
E192,E,192,249,273,16,156,34,55,1
E193,E,193,399,309,21,286,53,88,1
E194,E,194,503,703,19,469,207,155,1
E195,E,195,567,606,9,526,145,163,1
E196,E,196,378,418,12,358,115,82,1
E197,E,197,359,472,18,362,111,88,1
E198,E,198,321,374,7,301,69,68,1
E199,E,199,309,375,10,281,83,74,1
E200,E,200,323,376,6,315,106,62,1
E201,E,201,409,486,22,333,124,121,1
E202,E,202,339,453,16,294,98,85,1
E203,E,203,323,289,11,257,68,77,1
E204,E,204,371,394,19,322,92,99,1
E205,E,205,322,329,5,266,83,100,1
E206,E,206,303,314,12,313,57,61,1
E207,E,207,322,346,11,335,72,59,1
E208,E,208,280,314,13,277,55,51,1
E209,E,209,308,343,3,235,79,111,1
E210,E,210,267,351,15,221,114,108,1
E211,E,211,297,308,9,230,109,87,1
E212,E,212,323,360,7,318,79,82,1
E213,E,213,311,316,10,270,74,68,1
E214,E,214,345,422,17,349,81,94,1
E215,E,215,430,607,18,375,179,143,1
E216,E,216,495,342,15,331,54,36,1
E217,E,217,457,323,25,324,57,36,1
E218,E,218,413,254,12,223,51,33,1
E219,E,219,542,424,29,339,37,38,1
E220,E,220,513,622,21,299,84,49,1
E221,E,221,194,228,10,121,31,24,1
E222,E,222,295,297,21,182,36,21,1
E223,E,223,386,353,12,240,34,27,1
E224,E,224,376,373,14,217,40,24,1
E225,E,225,392,388,18,228,57,24,1
E226,E,226,488,553,24,308,76,58,1
E227,E,227,561,481,33,316,56,50,1
E228,E,228,371,432,12,204,76,23,0
E229,E,229,450,331,12,280,30,33,1
E230,E,230,519,414,21,326,55,41,1
E231,E,231,477,540,23,214,44,51,1
E232,E,232,358,264,16,217,33,13,1
E233,E,233,243,334,13,143,49,17,1
E234,E,234,479,285,21,294,51,25,1
E235,E,235,543,611,24,280,79,51,1
E236,E,236,406,473,4,256,67,41,1
E237,E,237,124,155,12,88,24,4,1
E238,E,238,222,216,6,129,41,9,1
E239,E,239,178,94,12,85,8,6,1
E240,E,240,193,118,16,120,20,4,1
E241,E,241,169,154,11,67,11,8,1
E242,E,242,323,188,13,185,30,9,1
E243,E,243,377,405,21,238,36,20,1
E244,E,244,299,268,17,142,47,20,1
E245,E,245,116,128,6,43,11,2,1
E246,E,246,185,144,17,118,10,7,1
E247,E,247,311,156,3,212,23,12,1
E248,E,248,271,226,14,172,42,7,1
E249,E,249,260,332,8,279,289,22,1
E250,E,250,278,356,4,309,310,6,1
E251,E,251,319,346,12,313,354,11,1
E252,E,252,335,371,13,351,356,7,1
E253,E,253,388,352,17,398,334,14,1
E254,E,254,305,183,10,314,168,12,1
E255,E,255,215,258,11,221,216,32,1
E256,E,256,154,91,2,143,102,3,1
E257,E,257,397,442,9,392,433,16,1
E258,E,258,473,564,15,511,506,31,1
E259,E,259,651,509,18,563,581,27,1
E260,E,260,703,741,18,700,724,22,1
E261,E,261,402,554,12,442,489,25,1
E262,E,262,328,258,5,378,205,9,1
E263,E,263,298,392,11,362,302,26,1
E264,E,264,313,347,7,369,263,24,1
E265,E,265,308,362,8,320,312,32,1
E266,E,266,349,455,17,384,392,31,1
E267,E,267,360,548,13,405,480,29,1
E268,E,268,417,432,14,447,376,27,1
E269,E,269,359,351,3,379,302,17,1
E270,E,270,677,329,24,691,281,54,1
E271,E,271,448,524,10,468,413,80,1
E272,E,272,383,555,12,451,445,43,1
E273,E,273,338,564,12,366,461,76,1
E274,E,274,444,492,8,476,366,81,1
E275,E,275,367,590,15,397,476,86,1
E276,E,276,249,660,11,294,564,54,1
E277,E,277,404,478,7,352,340,179,1
E278,E,278,404,487,6,371,294,225,1
E279,E,279,413,490,13,407,313,180,1
E280,E,280,493,665,13,576,528,46,1
E281,E,281,484,566,13,533,456,64,1
E282,E,282,469,665,7,535,541,40,1
E283,E,283,475,570,8,524,448,62,1
E284,E,284,521,514,17,566,424,40,1
E285,E,285,426,545,9,534,395,45,1
E286,E,286,448,553,12,503,418,74,1
E287,E,287,417,411,17,473,319,41,1
E288,E,288,281,217,10,289,188,27,1
E289,E,289,323,401,11,392,314,25,1
E290,E,290,358,294,9,397,239,20,1
E291,E,291,317,282,14,198,401,8,1
E292,E,292,340,314,7,258,375,12,1
E293,E,293,444,485,11,474,421,35,1
E294,E,294,483,567,13,544,504,9,1
E295,E,295,315,391,13,325,363,20,1
E296,E,296,363,518,9,388,461,27,1
E297,E,297,404,388,10,443,344,13,1
E298,E,298,361,423,10,373,390,24,1
E299,E,299,315,503,7,358,443,18,1
E300,E,300,410,594,12,407,562,36,1
E301,E,301,422,576,8,476,501,21,1
E302,E,302,342,621,16,369,568,36,1
E303,E,303,326,633,6,348,589,23,1
E304,E,304,368,549,19,417,477,26,1
E305,E,305,341,479,14,387,411,31,1
E306,E,306,432,435,10,454,400,14,1
E307,E,307,292,423,10,277,408,32,1
E308,E,308,295,573,12,325,521,27,1
E309,E,309,614,479,8,623,439,33,1
E310,E,310,325,265,5,325,243,26,1
E311,E,311,282,468,15,309,414,29,1
E312,E,312,382,233,11,340,270,6,1
E313,E,313,360,413,8,376,383,19,1
E314,E,314,364,392,10,371,375,17,1
E315,E,315,469,316,10,466,291,29,1
E316,E,316,437,336,15,447,279,44,1
E317,E,317,545,423,13,569,348,54,1
E318,E,318,549,530,20,602,448,38,1
E319,E,319,157,74,4,159,72,2,1
E320,E,320,365,223,4,322,258,11,1
E321,E,321,352,232,16,345,228,22,1
E322,E,322,442,235,10,401,266,19,1
E323,E,323,372,250,14,361,224,50,1
E324,E,324,360,374,17,400,310,33,1
E325,E,325,104,854,9,142,803,11,1
E326,E,326,74,839,7,96,787,22,1
E327,E,327,120,153,2,135,129,8,1
E328,E,328,45,700,10,61,668,11,1
E329,E,329,59,671,3,63,655,12,1
E330,E,330,257,386,6,259,350,22,1
E331,E,331,156,408,4,167,372,17,1
E332,E,332,113,133,3,130,108,8,1
E333,E,333,416,382,11,499,291,4,1
E334,E,334,473,402,7,557,290,30,1
E335,E,335,420,331,17,439,302,20,1
E336,E,336,402,319,15,466,252,10,1
E337,E,337,354,395,5,411,307,24,1
E338,E,338,426,275,13,423,255,27,1
E339,E,339,10,126,2,16,108,1,1
E340,E,340,308,403,13,398,307,8,1
E341,E,341,280,168,6,283,147,10,1
E342,E,342,327,438,8,380,369,11,1
E343,E,343,403,346,8,402,332,10,1
E344,E,344,410,513,12,397,495,21,1
E345,E,345,170,226,13,212,191,5,1
E346,E,346,398,412,11,493,312,16,1
E347,E,347,383,430,8,441,361,8,1
E348,E,348,399,440,15,506,322,14,1
E349,E,349,302,468,9,386,381,5,1
E350,E,350,436,566,11,552,424,32,1
E351,E,351,362,385,10,432,294,18,1
E352,E,352,361,403,12,429,315,24,1
E353,E,353,422,471,11,534,339,21,1
E354,E,354,300,269,6,363,188,6,1
E355,E,355,302,390,8,373,300,12,1
E356,E,356,475,491,13,561,387,15,1
E357,E,357,332,399,6,355,362,8,1
E358,E,358,438,478,18,452,466,13,1
E359,E,359,324,339,14,308,343,17,1
E360,E,360,343,394,10,331,387,26,1
E361,E,361,188,241,5,199,226,1,1
E362,E,362,225,336,4,223,332,10,1
E363,E,363,277,409,6,272,404,12,1
E364,E,364,313,368,12,323,362,15,1
E365,E,365,318,276,11,280,309,13,1
E366,E,366,314,328,7,282,356,9,1
E367,E,367,360,309,9,308,354,13,1
E368,E,368,276,312,4,254,331,8,1
E369,E,369,321,352,6,279,390,8,1
E370,E,370,359,420,17,344,428,16,1
E371,E,371,404,391,9,361,411,19,1
E372,E,372,285,433,11,224,494,7,1
E373,E,373,363,495,10,314,509,25,1
E374,E,374,424,533,8,381,548,36,1
E375,E,375,339,342,14,319,319,46,1
E376,E,376,463,343,11,465,295,49,1
E377,E,377,477,338,8,467,328,21,1
E378,E,378,407,292,6,386,298,18,1
E379,E,379,391,340,12,402,304,27,1
E380,E,380,324,276,11,319,271,14,0
E381,E,381,278,184,9,265,201,5,1
E382,E,382,328,260,13,355,241,6,1
E383,E,383,579,494,11,592,459,23,1
E384,E,384,451,378,16,443,369,22,1
E385,E,385,447,330,15,437,334,14,1
E386,E,386,520,409,13,535,375,18,1
E387,E,387,453,461,13,466,406,39,1
E388,E,388,395,401,10,403,372,23,1
E389,E,389,405,357,10,371,344,46,1
E390,E,390,295,216,7,278,221,6,1
E391,E,391,492,422,14,443,435,43,1
E392,E,392,358,297,9,334,303,12,1
E393,E,393,278,321,7,244,333,19,1
E394,E,394,456,300,11,439,310,11,1
E395,E,395,400,341,11,402,332,17,1
E396,E,396,464,440,8,426,467,12,1
E397,E,397,477,578,10,498,522,27,1
E398,E,398,274,314,6,255,325,13,1
E399,E,399,447,568,9,440,552,19,1
E400,E,400,452,445,12,452,404,33,1
E401,E,401,388,363,11,374,364,15,1
E402,E,402,480,393,13,473,394,14,1
E403,E,403,467,648,11,447,624,28,1
E404,E,404,409,346,7,412,325,9,1
E405,E,405,391,413,14,428,366,10,1
E406,E,406,493,369,11,441,405,17,1
E407,E,407,484,407,13,474,393,11,1
E408,E,408,466,331,6,468,325,5,1
E409,E,409,508,477,11,453,511,16,1
E410,E,410,448,402,12,408,441,3,1
E411,E,411,520,364,9,517,339,23,1
E412,E,412,465,344,6,456,345,10,1
E413,E,413,629,363,15,606,377,18,1
E414,E,414,345,185,6,269,258,5,1
E415,E,415,343,209,8,281,274,2,1
E416,E,416,452,387,8,445,358,24,1
E417,E,417,504,453,12,484,452,16,1
E418,E,418,237,321,11,253,305,6,1
E419,E,419,481,291,18,474,276,28,1
E420,E,420,239,194,8,214,216,11,1
E421,E,421,347,257,13,307,283,18,1
E422,E,422,149,119,3,127,140,2,1
E423,E,423,303,566,18,329,485,18,1
E424,E,424,506,343,19,400,425,33,1
E425,E,425,320,331,9,251,386,10,1
E426,E,426,455,435,10,422,455,20,1
E427,E,427,477,445,10,445,459,17,1
E428,E,428,539,459,18,535,463,9,1
E429,E,429,332,193,17,334,181,12,1
E430,E,430,523,381,9,507,383,15,0
E431,E,431,510,412,13,502,414,15,0
E432,E,432,461,429,15,444,434,8,1
E433,E,433,540,473,18,525,470,21,0
E434,E,434,380,189,6,375,166,20,0
E435,E,435,436,507,15,362,407,169,1
E436,E,436,480,547,23,395,409,216,0
E437,E,437,533,695,12,475,508,231,1
E438,E,438,609,471,12,524,369,184,1
E439,E,439,469,616,23,404,502,184,1
E440,E,440,417,585,13,324,457,214,1
E441,E,441,579,739,14,507,632,172,1
E442,E,442,537,719,14,426,585,227,1
E443,E,443,434,757,24,332,541,316,1
E444,E,444,503,680,23,374,558,262,1
E445,E,445,532,643,16,432,517,220,1
E446,E,446,590,639,17,509,458,250,1
E447,E,447,389,476,10,329,383,144,1
E448,E,448,364,482,19,294,387,166,1
E449,E,449,375,573,14,278,438,216,1
E450,E,450,581,613,9,364,427,195,1
E451,E,451,475,540,16,374,425,206,1
E452,E,452,425,480,9,343,399,152,1
E453,E,453,462,545,11,373,451,165,1
E454,E,454,550,450,17,477,356,161,1
E455,E,455,468,541,14,395,463,143,1
E456,E,456,460,351,9,375,276,152,1
E457,E,457,406,626,13,357,475,187,1
E458,E,458,513,509,8,490,334,187,1
E459,E,459,580,487,11,500,354,202,1
E460,E,460,607,759,22,535,572,257,1
E461,E,461,624,648,9,494,503,254,1
E462,E,462,398,674,17,317,532,226,1
E463,E,463,375,603,15,286,496,195,1
E464,E,464,372,727,16,275,607,214,1
E465,E,465,695,332,19,632,201,202,1
E466,E,466,620,484,14,541,345,225,1
E467,E,467,537,238,6,495,134,151,1
E468,E,468,546,316,11,493,179,185,1
E469,E,469,673,396,13,540,195,182,1
E470,E,470,708,546,12,608,371,240,1
E471,E,471,709,348,11,631,227,199,1
E472,E,472,684,591,20,582,422,268,1
E473,E,473,563,735,18,435,562,294,1
E474,E,474,452,857,22,307,708,272,1
E475,E,475,352,845,6,250,669,267,1
E476,E,476,419,891,15,252,780,270,1
E477,E,477,408,788,22,331,637,235,1
E478,E,478,410,757,27,281,648,241,1
E479,E,479,360,923,13,242,689,345,1
E480,E,480,473,728,12,350,612,235,1
E481,E,481,394,859,13,291,696,259,1
E482,E,482,197,390,12,120,344,124,1
E483,E,483,398,460,9,276,379,197,1
E484,E,484,389,405,6,269,327,187,1
E485,E,485,373,406,12,245,358,174,1
E486,E,486,299,725,11,202,576,239,1
E487,E,487,504,504,19,164,285,577,1
E488,E,488,404,739,16,224,477,447,1
E489,E,489,376,572,10,209,372,353,1
E490,E,490,331,507,5,154,296,372,1
E491,E,491,341,443,11,128,272,384,1
E492,E,492,260,543,10,150,356,290,1
E493,E,493,343,328,6,143,143,394,1
E494,E,494,377,413,11,224,221,349,1
E495,E,495,466,717,9,249,501,424,1
E496,E,496,461,695,18,271,486,409,1
E497,E,497,471,878,17,286,646,421,1
E498,E,498,467,552,8,196,319,506,1
E499,E,499,471,471,10,154,215,574,1
E500,E,500,459,592,16,207,354,506,1
E501,E,501,415,592,13,205,357,442,1
E502,E,502,411,486,7,182,303,408,1
E503,E,503,297,571,9,146,364,361,1
E504,E,504,392,655,17,269,494,280,1
E505,E,505,466,727,16,291,540,363,1
E506,E,506,312,406,15,205,303,213,1
E507,E,507,277,473,7,160,360,220,1
E508,E,508,397,790,13,220,704,259,1
E509,E,509,490,569,10,309,432,310,1
E510,E,510,469,679,13,277,508,357,1
E511,E,511,437,739,10,273,556,345,1
E512,E,512,313,448,6,197,273,279,1
E513,E,513,289,552,11,189,417,233,1
E514,E,514,498,538,5,258,349,422,1
E515,E,515,390,632,20,225,440,342,1
E516,E,516,369,521,15,188,340,359,1
E517,E,517,523,651,8,319,430,421,1
E518,E,518,504,636,10,295,478,368,1
E519,E,519,392,706,11,290,593,203,1
E520,E,520,386,729,17,280,583,248,1
E521,E,521,386,674,17,288,531,236,1
E522,E,522,328,858,16,240,690,252,1
E523,E,523,359,788,13,268,571,301,1
E524,E,524,384,714,11,270,577,227,1
E525,E,525,265,643,15,184,500,223,1
E526,E,526,364,782,18,252,616,270,1
E527,E,527,464,654,30,281,476,364,1
E528,E,528,435,634,13,300,473,279,1
E529,E,529,384,753,16,259,575,285,1
E530,E,530,423,681,15,297,513,277,1
E531,E,531,595,502,13,351,384,347,1
E532,E,532,597,393,9,368,352,264,1
E533,E,533,344,646,18,231,459,281,1
E534,E,534,436,697,7,312,621,182,1
E535,E,535,421,325,7,281,293,170,1
E536,E,536,232,174,3,155,164,86,1
E537,E,537,309,182,7,206,192,96,1
E538,E,538,238,122,3,161,141,55,1
E539,E,539,416,176,6,283,178,129,1
E540,E,540,425,208,5,289,218,118,1
E541,E,541,309,213,7,213,201,107,1
E542,E,542,549,571,19,387,544,196,1
E543,E,543,528,678,16,380,607,205,1
E544,E,544,261,864,4,188,756,149,1
E545,E,545,29,252,2,20,228,23,1
E546,E,546,47,428,5,31,313,127,1
E547,E,547,334,854,10,244,693,238,1
E548,E,548,269,562,13,183,474,177,1
E549,E,549,319,549,11,212,457,201,1
E550,E,550,60,985,3,39,892,101,1
E551,E,551,35,843,7,20,751,100,1
E552,E,552,96,377,8,53,311,107,1
E553,E,553,465,250,6,331,268,115,1
E554,E,554,316,215,8,200,240,84,1
E555,E,555,147,99,5,94,107,49,1
E556,E,556,236,152,6,163,158,72,1
E557,E,557,212,156,1,154,147,58,1
E558,E,558,293,238,10,189,234,102,1
E559,E,559,195,104,1,136,116,37,1
E560,E,560,255,195,4,141,212,91,1
E561,E,561,307,346,8,247,315,86,1
E562,E,562,269,656,9,199,611,97,1
E563,E,563,335,367,4,212,383,107,1
E564,E,564,140,874,7,68,849,79,1
E565,E,565,152,1237,10,104,1178,86,1
E566,E,566,72,745,2,45,627,126,1
E567,E,567,74,832,9,49,760,62,1
E568,E,568,336,751,12,238,656,180,1
E569,E,569,306,752,9,246,602,175,1
E570,E,570,62,208,3,37,194,40,1
E571,E,571,66,934,7,50,854,93,1
E572,E,572,171,795,6,117,725,109,1
E573,E,573,182,883,12,118,828,118,1
E574,E,574,153,1021,8,93,949,116,1
E575,E,575,437,649,15,263,666,144,1
E576,E,576,474,594,20,277,617,166,1
E577,E,577,427,818,19,242,803,194,1
E578,E,578,445,865,16,278,828,184,1
E579,E,579,530,803,17,363,774,166,1
E580,E,580,490,914,18,319,858,209,0
E581,E,581,485,918,21,330,864,202,1
E582,E,582,666,677,21,439,681,205,1
E583,E,583,652,748,21,408,737,238,1
E584,E,584,544,594,14,379,546,205,1
E585,E,585,488,705,12,358,633,185,1
E586,E,586,348,629,13,258,558,148,0
E587,E,587,342,657,21,252,579,171,1
E588,E,588,539,792,17,363,733,222,1
E589,E,589,605,750,12,450,655,235,1
E590,E,590,532,793,23,363,698,252,0
E591,E,591,511,817,26,327,724,273,1
E592,E,592,632,813,20,471,704,259,1
E593,E,593,526,847,15,371,737,247,1
E594,E,594,595,785,18,387,685,303,1
E595,E,595,588,528,12,444,518,135,1
E596,E,596,607,406,10,435,444,131,1
E597,E,597,580,572,15,441,545,151,1
E598,E,598,576,690,18,412,666,195,1
E599,E,599,597,648,17,422,657,163,1
E600,E,600,501,761,15,411,664,176,1
E601,E,601,478,709,12,362,640,185,1
E602,E,602,418,811,16,278,721,209,1
E603,E,603,395,869,9,295,734,221,1
E604,E,604,462,805,21,325,756,191,1
E605,E,605,578,790,12,438,709,203,1
E606,E,606,584,950,22,377,882,269,1
E607,E,607,559,901,22,443,761,255,1
E608,E,608,575,689,18,470,619,167,1
E609,E,609,584,819,18,445,704,225,0
E610,E,610,452,853,11,339,750,199,1
E611,E,611,466,819,16,328,746,208,1
E612,E,612,578,864,19,425,736,273,0
E613,E,613,481,725,22,319,682,204,1
E614,E,614,551,982,15,379,847,279,1
E615,E,615,477,809,10,321,675,276,1
E616,E,616,409,776,20,292,683,192,1
E617,E,617,432,590,13,328,520,176,1
E618,E,618,391,718,11,279,675,143,1
E619,E,619,419,823,16,305,717,194,1
E620,E,620,403,743,10,304,627,206,1
E621,E,621,495,779,19,356,673,225,1
E622,E,622,394,749,16,296,637,193,1
E623,E,623,401,833,18,263,744,224,1
E624,E,624,478,735,13,347,638,222,1
E625,E,625,486,664,19,363,584,190,1
E626,E,626,413,829,17,315,686,237,1
E627,E,627,470,767,25,334,667,223,1
E628,E,628,448,755,16,314,690,187,1
E629,E,629,375,826,19,272,719,209,1
E630,E,630,427,770,17,287,632,258,1
E631,E,631,455,756,18,346,642,215,1
E632,E,632,500,741,17,382,650,197,1
E633,E,633,452,679,13,332,602,191,1
E634,E,634,449,748,14,372,604,192,1
E635,E,635,357,901,13,250,756,235,1
E636,E,636,460,1035,21,300,781,409,1
E637,E,637,340,342,5,322,302,34,1
E638,E,638,456,431,12,406,418,48,1
E639,E,639,533,706,17,489,542,137,1
E640,E,640,375,342,13,332,300,60,1
E641,E,641,340,321,16,316,292,41,1
E642,E,642,462,445,9,430,374,60,1
E643,E,643,512,614,15,444,533,116,1
E644,E,644,516,479,15,481,419,71,1
E645,E,645,603,590,23,567,503,98,1
E646,E,646,322,394,16,321,304,71,1
E647,E,647,330,289,18,311,244,59,1
E648,E,648,314,246,12,300,217,36,1
E649,E,649,439,395,13,505,274,39,1
E650,E,650,523,443,10,512,333,100,1
E651,E,651,523,504,14,471,440,98,1
E652,E,652,461,486,19,435,399,95,1
E653,E,653,567,590,27,555,470,112,1
E654,E,654,540,512,14,543,393,99,1
E655,E,655,579,600,19,559,494,89,0
E656,E,656,441,338,10,397,284,70,0
E657,E,657,387,423,12,359,349,79,0
E658,E,658,311,353,10,302,298,55,0
E659,E,659,317,203,11,287,184,45,0
E660,E,660,321,332,9,260,324,54,1
E661,E,661,669,691,21,657,372,231,0
E662,E,662,749,789,12,690,438,296,0
E663,E,663,509,491,14,481,273,170,0
E664,E,664,418,402,12,404,235,140,1
